trade_date,market_din_sh_ts_code,market_din_sh_trade_date,market_din_sh_total_mv,market_din_sh_float_mv,market_din_sh_total_share,market_din_sh_float_share,market_din_sh_free_share,market_din_sh_turnover_rate,market_din_sh_turnover_rate_f,market_din_sh_pe,market_din_sh_pe_ttm,market_din_sh_pb,market_din_sz_ts_code,market_din_sz_trade_date,market_din_sz_total_mv,market_din_sz_float_mv,market_din_sz_total_share,market_din_sz_float_share,market_din_sz_free_share,market_din_sz_turnover_rate,market_din_sz_turnover_rate_f,market_din_sz_pe,market_din_sz_pe_ttm,market_din_sz_pb,market_flow_trade_date,market_flow_net_amount,market_flow_net_amount_rate,market_flow_buy_elg_amount,market_flow_buy_elg_amount_rate,market_flow_buy_lg_amount,market_flow_buy_lg_amount_rate,market_flow_buy_md_amount,market_flow_buy_md_amount_rate,market_flow_buy_sm_amount,market_flow_buy_sm_amount_rate,market_margin_sh_rzye,market_margin_sh_rzmre,market_margin_sh_rzche,market_margin_sh_rqye,market_margin_sh_rqmcl,market_margin_sh_rzrqye,market_margin_sh_rqyl,market_margin_sz_rzye,market_margin_sz_rzmre,market_margin_sz_rzche,market_margin_sz_rqye,market_margin_sz_rqmcl,market_margin_sz_rzrqye,market_margin_sz_rqyl
2024-06-13,000001.SH,20240613,56855486962771.0,43404979304555.0,5718934893194.0,4516038640444.0,1767056298421.0,0.64,1.63,13.24,13.37,1.23,399001.SZ,20240613,19165596784956.0,16278021887167.0,1290699108261.0,1124325962806.0,642702590150.0,1.15,2.01,21.18,21.75,2.02,20240613,-19974020864.0,-2.65,-6926966528.0,-0.92,-13047054336.0,-1.73,802869248.0,0.11,19171147776.0,2.55,782907000391.0,32340784920.0,31717403682.0,21963458535.0,108712268.0,804870458926.0,4473805136.0,692938126061.0,30152093366.0,29920404997.0,11919149720.0,61674377.0,704857275781.0,1816633835.0
2024-06-14,000001.SH,20240614,56895614154402.0,43481581793135.0,5719477014059.0,4516509823755.0,1767246446054.0,0.75,1.93,13.25,13.38,1.23,399001.SZ,20240614,19225857400513.0,16340091799979.0,1291609211786.0,1125225663227.0,642958857574.0,1.34,2.34,21.24,21.81,2.03,20240614,-9329793280.0,-1.1,-699898112.0,-0.08,-8629895168.0,-1.02,-6518222848.0,-0.77,15848009728.0,1.87,780964504299.0,32986065555.0,34914126572.0,21704145444.0,130259703.0,802668649743.0,4436275886.0,690787472217.0,30160672707.0,32278509469.0,11912591563.0,58947822.0,702700063780.0,1777839463.0
2024-06-17,000001.SH,20240617,56509245239041.0,43240905694035.0,5704076089543.0,4502601790000.0,1758429634208.0,0.63,1.62,13.13,13.26,1.22,399001.SZ,20240617,19419787062598.0,16459991132188.0,1295609162600.0,1122488209771.0,640908076619.0,1.19,2.09,21.19,21.76,2.04,20240617,-13784908800.0,-1.83,-3391460352.0,-0.45,-10393448448.0,-1.38,-23552000.0,0.0,13808463872.0,1.84,782964014854.0,30623474138.0,28615046044.0,21417820146.0,109571144.0,804381835000.0,4392270920.0,691896578332.0,29693192031.0,28557964127.0,11622511728.0,51834939.0,703519090060.0,1731620581.0
2024-06-18,000001.SH,20240618,56786287140155.0,43462539196765.0,5704375713510.0,4505386300814.0,1758370680689.0,0.59,1.5,13.2,13.32,1.23,399001.SZ,20240618,19474322677191.0,16512183193215.0,1295602770131.0,1122491545902.0,640911412750.0,1.08,1.89,21.25,21.82,2.05,20240618,-6038321408.0,-0.82,-146651392.0,-0.02,-5891670016.0,-0.8,-3880509440.0,-0.53,9918828544.0,1.35,784295044737.0,31747514080.0,30404944530.0,21346448335.0,121478132.0,805641493072.0,4329563616.0,693575472477.0,32765352979.0,31055639439.0,11488012490.0,61364079.0,705063484967.0,1684769556.0
2024-06-19,000001.SH,20240619,56707895957507.0,43291447020905.0,5704608775478.0,4505574574649.0,1758841134471.0,0.55,1.42,13.18,13.31,1.23,399001.SZ,20240619,19275714297025.0,16347179408569.0,1295597195828.0,1122503462537.0,640911884118.0,0.93,1.63,21.04,21.6,2.03,20240619,-19234985728.0,-2.73,-6262212864.0,-0.89,-12972772864.0,-1.84,-268808192.0,-0.04,19503796224.0,2.77,783435205481.0,29066917833.0,29938074452.0,21223326729.0,111097177.0,804658532210.0,4289475346.0,694353227932.0,29808939140.0,29000163700.0,11502682244.0,64276681.0,705855910176.0,1701180585.0
2024-06-20,000001.SH,20240620,56574028835489.0,43115453789584.0,5706464798277.0,4506950376977.0,1759656379515.0,0.62,1.6,13.15,13.28,1.22,399001.SZ,20240620,18982118519907.0,16096397222208.0,1295597432626.0,1122503919652.0,640923786500.0,1.01,1.77,20.71,21.27,2.0,20240620,-33958202368.0,-4.69,-14476745728.0,-2.0,-19481456640.0,-2.69,2245378048.0,0.31,31712829440.0,4.38,781683922089.0,31389282481.0,33026834887.0,21200734389.0,137563427.0,802884656478.0,4310790524.0,693251710067.0,28130736652.0,29256304394.0,11359916056.0,67944969.0,704611626123.0,1720082854.0
2024-06-21,000001.SH,20240621,56482057921497.0,43007421329540.0,5707012265953.0,4507438559927.0,1759777758818.0,0.54,1.38,13.13,13.25,1.22,399001.SZ,20240621,18964105330832.0,16080535282652.0,1295638880756.0,1122484253771.0,640904120619.0,0.88,1.54,20.7,21.25,2.0,20240621,-15785979904.0,-2.55,-6078914304.0,-0.98,-9707065600.0,-1.57,238247936.0,0.04,15547740160.0,2.51,778854571234.0,25545725515.0,28361004120.0,21209887309.0,102865190.0,800064458543.0,4297769755.0,690957548097.0,21612774352.0,23877991245.0,11377814655.0,57784980.0,702335362752.0,1712542513.0
2024-06-24,000001.SH,20240624,55949227379643.0,42560984462262.0,5707873965821.0,4509167351396.0,1760270185408.0,0.64,1.64,13.01,13.13,1.21,399001.SZ,20240624,18681233901653.0,15850908017765.0,1295559183233.0,1122559913080.0,640829667344.0,1.02,1.79,20.39,20.93,1.97,20240624,-42235344384.0,-6.07,-19531488256.0,-2.81,-22703856128.0,-3.26,1667899392.0,0.24,40567443456.0,5.83,776285059177.0,28049707057.0,30603361610.0,20712691731.0,128067730.0,796997750908.0,4275699182.0,687866770172.0,23773078634.0,26792969669.0,10935457003.0,87777092.0,698802227175.0,1724747266.0
2024-06-25,000001.SH,20240625,55730296663132.0,42402792158541.0,5706379176424.0,4508813057038.0,1760366640038.0,0.59,1.51,12.95,13.08,1.21,399001.SZ,20240625,18562616929938.0,15744422225234.0,1295702845135.0,1122565552699.0,640829814875.0,0.97,1.7,20.26,20.8,1.96,20240625,-26915819008.0,-4.15,-13280532992.0,-2.05,-13635286016.0,-2.1,971390976.0,0.15,25944428544.0,4.0,772634470591.0,26539719303.0,30087553520.0,20204510588.0,100583077.0,792838981179.0,4238623856.0,685225463572.0,21819904568.0,24414337015.0,10720226873.0,59511060.0,695945690445.0,1696972652.0
2024-06-26,000001.SH,20240626,56093452840342.0,42709350580383.0,5706696182798.0,4508932599785.0,1760603191683.0,0.6,1.55,13.04,13.16,1.22,399001.SZ,20240626,18817575258179.0,15961959382711.0,1295665361766.0,1122527408022.0,640830099363.0,1.02,1.79,20.54,21.09,1.99,20240626,2907486464.0,0.45,1981771520.0,0.31,925714944.0,0.14,-3060305920.0,-0.48,152817664.0,0.02,772054530413.0,26378321273.0,26946144122.0,20733970582.0,161342832.0,792788500995.0,4288153024.0,685828578191.0,25750766461.0,25157294240.0,11183247766.0,86449694.0,697011825957.0,1695669030.0
2024-06-27,000001.SH,20240627,55753752199545.0,42340612956411.0,5708514299065.0,4509766938192.0,1761260979439.0,0.58,1.48,12.96,13.08,1.21,399001.SZ,20240627,18530830457890.0,15726823379323.0,1295662497253.0,1122524570134.0,640791954686.0,0.96,1.69,20.22,20.77,1.96,20240627,-25488873216.0,-4.07,-11559751168.0,-1.85,-13929122048.0,-2.22,2452721664.0,0.39,23036145664.0,3.68,770257844269.0,23099932421.0,24889708259.0,20491507553.0,160877573.0,790749351822.0,4300178692.0,684236286343.0,22629067908.0,24201055131.0,10910438645.0,81855929.0,695146724988.0,1712956131.0
2024-06-28,000001.SH,20240628,56240999499034.0,42661962347097.0,5709128602278.0,4510348662259.0,1761472954644.0,0.67,1.73,13.07,13.2,1.22,399001.SZ,20240628,18532769403407.0,15726028705780.0,1295880040270.0,1122525796746.0,640300866798.0,1.09,1.92,20.22,20.77,1.96,20240628,1430661376.0,0.2,3730830848.0,0.53,-2300169472.0,-0.33,-5774372864.0,-0.82,4343705600.0,0.62,766497289908.0,28475677753.0,32195589774.0,20595113603.0,125220597.0,787092403511.0,4266065313.0,681783168835.0,26712180350.0,29142966263.0,10975981991.0,69794448.0,692759150826.0,1714882956.0
2024-07-01,000001.SH,20240701,56817581641526.0,43108277952180.0,5710228014780.0,4512877967798.0,1762508753341.0,0.64,1.64,13.21,13.33,1.23,399001.SZ,20240701,18650540778951.0,15828173266166.0,1295879178542.0,1122532846818.0,640307226410.0,0.99,1.73,20.35,20.9,1.97,20240701,-7171759616.0,-1.09,-2123006208.0,-0.32,-5048753408.0,-0.77,203792384.0,0.03,6967971840.0,1.06,765658553562.0,27590093082.0,28420477363.0,20842211111.0,142450621.0,786500764673.0,4311756661.0,682399585181.0,26476352902.0,25834583274.0,11162219964.0,58707063.0,693561805145.0,1719902481.0
2024-07-02,000001.SH,20240702,56997787878045.0,43164340363274.0,5710660798160.0,4513815273066.0,1761872091917.0,0.61,1.56,13.25,13.37,1.24,399001.SZ,20240702,18483508019579.0,15683665985881.0,1295852826540.0,1122409249259.0,641659297661.0,0.99,1.72,20.17,20.71,1.95,20240702,-14785154816.0,-2.29,-7527235584.0,-1.17,-7257919232.0,-1.13,2884567040.0,0.45,11900588032.0,1.85,765841762398.0,25348616384.0,25160102635.0,20794515796.0,168087384.0,786636278194.0,4385577692.0,683064601744.0,24320375056.0,23638546768.0,11241523198.0,64379460.0,694306124942.0,1736689428.0
2024-07-03,000001.SH,20240703,56747074235361.0,42954157034366.0,5710812585155.0,4514346586144.0,1762000726698.0,0.53,1.36,13.19,13.31,1.23,399001.SZ,20240703,18370146611866.0,15600437923234.0,1295852921818.0,1123316208598.0,640214864741.0,0.86,1.51,20.05,20.59,1.94,20240703,-13152875776.0,-2.27,-5671735552.0,-0.98,-7481140224.0,-1.29,-1866018816.0,-0.32,15018905600.0,2.59,765737695477.0,23716251361.0,23814903010.0,20674922063.0,110399622.0,786412617540.0,4342010713.0,682192939651.0,20811484250.0,21670742601.0,11276282721.0,63776549.0,693469222372.0,1755793753.0
2024-07-04,000001.SH,20240704,56371354544840.0,42621593672705.0,5711041534475.0,4514571520719.0,1762304158620.0,0.59,1.51,13.1,13.23,1.22,399001.SZ,20240704,18189571348276.0,15449329414507.0,1295851761610.0,1123316208598.0,640661514180.0,0.89,1.55,19.85,20.38,1.92,20240704,-30934528256.0,-5.3,-14429077504.0,-2.47,-16505450752.0,-2.83,830058496.0,0.14,30104469504.0,5.16,762110030420.0,23049898752.0,26660175948.0,20525700390.0,168199433.0,782635730810.0,4392855312.0,679259836965.0,20679866430.0,23570787200.0,11176147304.0,80212790.0,690435984269.0,1780167865.0
2024-07-05,000001.SH,20240705,56117910911372.0,42486291161550.0,5711337440714.0,4515133360488.0,1762043478090.0,0.57,1.45,13.04,13.17,1.22,399001.SZ,20240705,18226767295987.0,15481884295865.0,1295849241537.0,1123313622525.0,640661514180.0,0.83,1.45,19.89,20.43,1.93,20240705,-9307686912.0,-1.62,-3020810240.0,-0.53,-6286876672.0,-1.09,-1456005120.0,-0.25,10763689984.0,1.87,759423798637.0,24106851721.0,26780822389.0,20687028481.0,114776004.0,780110827118.0,4392429359.0,677018298811.0,19312761317.0,21542858650.0,11202850132.0,50988547.0,688221148943.0,1766967467.0
2024-07-08,000001.SH,20240708,55750441120366.0,42120731845026.0,5713822026616.0,4518006900896.0,1762743122099.0,0.59,1.51,12.96,13.08,1.21,399001.SZ,20240708,17964191532745.0,15263545088840.0,1295848865137.0,1124090627079.0,640712895586.0,0.93,1.63,19.6,20.13,1.9,20240708,-26423418880.0,-4.54,-11133644288.0,-1.91,-15289774592.0,-2.63,2830995456.0,0.49,23592423424.0,4.05,756755681180.0,22839298891.0,25493711572.0,20433527680.0,130482769.0,777189208860.0,4416632631.0,674986436594.0,19997432184.0,34477333558.0,11014155176.0,74893873.0,686000591770.0,1780809155.0
2024-07-09,000001.SH,20240709,56356043005097.0,42653436437284.0,5714356941059.0,4518604572466.0,1762882404126.0,0.68,1.73,13.1,13.22,1.23,399001.SZ,20240709,18247026186888.0,15508541895516.0,1295848916946.0,1124202490711.0,640707452395.0,1.18,2.08,19.91,20.45,1.93,20240709,8622653952.0,1.19,6231720704.0,0.86,2390933248.0,0.33,-6894145536.0,-0.95,-1728512000.0,-0.24,756091803578.0,30104974336.0,30750136749.0,20693135140.0,136715906.0,776784938718.0,4413917640.0,675236487262.0,29519012511.0,29228285219.0,11144669268.0,68393289.0,686381156530.0,1756538473.0
2024-07-10,000001.SH,20240710,55974276132753.0,42362686740603.0,5714902224717.0,4519167214486.0,1763226936220.0,0.65,1.66,13.01,13.13,1.22,399001.SZ,20240710,18198923402976.0,15473731273785.0,1295849861423.0,1124203464128.0,640708425812.0,1.07,1.88,19.86,20.39,1.93,20240710,-18972239616.0,-2.8,-8513980928.0,-1.26,-10458258688.0,-1.54,1341526016.0,0.2,17630711808.0,2.6,754728176771.0,27651205220.0,28997934246.0,20623155875.0,152636436.0,775351332646.0,4452695486.0,674499181963.0,26742136696.0,27513527744.0,11227656110.0,62357085.0,685726838073.0,1746764462.0
2024-07-11,000001.SH,20240711,56429119787970.0,42803800571773.0,5714976243998.0,4519527717247.0,1763300842541.0,0.7,1.81,13.11,13.24,1.23,399001.SZ,20240711,18552547500190.0,15776100578236.0,1295848120123.0,1124206399002.0,640713040759.0,1.3,2.27,20.25,20.79,1.97,20240711,8329085184.0,1.06,3437015296.0,0.44,4892069888.0,0.62,-3412484096.0,-0.43,-4916592640.0,-0.62,754826838907.0,32250009426.0,32144934502.0,20488640024.0,96596279.0,775315478931.0,4337952494.0,677277483376.0,35804263629.0,32984316449.0,11274400993.0,42586147.0,688551884369.0,1713980014.0
2024-07-12,000001.SH,20240712,56390715342501.0,42823039374455.0,5715311525426.0,4521087131798.0,1763633958982.0,0.65,1.66,13.11,13.24,1.24,399001.SZ,20240712,18537033989128.0,15752095021325.0,1295846714175.0,1124209308324.0,640712390060.0,1.06,1.85,20.23,20.77,1.97,20240712,-16356215808.0,-2.38,-6430930944.0,-0.94,-9925284864.0,-1.44,-42369024.0,-0.01,16398585856.0,2.39,751929369568.0,26953321817.0,29837862136.0,20071733715.0,90767613.0,772001103283.0,4321635987.0,675446370307.0,28664874233.0,30471021991.0,10894936234.0,40521659.0,686341306541.0,1670355187.0
2024-07-15,000001.SH,20240715,56622569576262.0,42925182037481.0,5727982210251.0,4533525441955.0,1772243768424.0,0.57,1.47,13.15,13.29,1.24,399001.SZ,20240715,18438569386719.0,15677854634458.0,1294294135208.0,1124232351419.0,640737205488.0,1.0,1.75,20.12,20.66,1.96,20240715,-22319347200.0,-3.71,-8831079168.0,-1.47,-13488268032.0,-2.24,-9097216.0,0.0,22328442880.0,3.71,750396440884.0,22917414714.0,24426503579.0,19757407656.0,98502098.0,770153848540.0,4319869143.0,675074485766.0,23492042747.0,23846795397.0,10514421097.0,51708963.0,685588906863.0,1653924168.0
2024-07-16,000001.SH,20240716,56653579222509.0,42941845144143.0,5727983218246.0,4533531290095.0,1772250700358.0,0.56,1.43,13.16,13.29,1.25,399001.SZ,20240716,18564325816819.0,15793701824809.0,1294291154795.0,1124229371823.0,640878468159.0,1.04,1.82,20.26,20.8,1.98,20240716,-4547889408.0,-0.71,1383299584.0,0.22,-5931188992.0,-0.93,-2824417280.0,-0.44,7372308480.0,1.15,749061682416.0,25795829835.0,27125525947.0,19675872030.0,86310019.0,768737554446.0,4303710432.0,676031463314.0,27993641770.0,27015948779.0,10545587942.0,44006671.0,686577051256.0,1648165518.0
2024-07-17,000001.SH,20240717,56314293534635.0,42763609782438.0,5728223525010.0,4534324930131.0,1772364839353.0,0.61,1.55,13.08,13.21,1.24,399001.SZ,20240717,18499768900291.0,15735672573278.0,1294287082588.0,1124230560566.0,640879656902.0,1.08,1.9,20.19,20.73,1.97,20240717,-32358642688.0,-4.79,-16407438848.0,-2.43,-15951203840.0,-2.36,-948965376.0,-0.14,33307607040.0,4.93,746642183806.0,27404146944.0,29814700876.0,19365945530.0,69772560.0,766008129336.0,4279202696.0,673380411946.0,26376256964.0,29007714877.0,10297215862.0,45118630.0,683677627808.0,1630456953.0
2024-07-18,000001.SH,20240718,56669654957390.0,42962814816592.0,5728221645693.0,4534327059018.0,1772309403897.0,0.59,1.52,13.16,13.3,1.25,399001.SZ,20240718,18605515582689.0,15825052153432.0,1294286884368.0,1124318780381.0,640967876717.0,1.06,1.85,20.3,20.85,1.98,20240718,-12896685824.0,-1.92,-4863618816.0,-0.72,-8033067008.0,-1.19,-5917339648.0,-0.88,18814021632.0,2.8,744135145022.0,27331538360.0,29815453172.0,19276381261.0,104154322.0,763411526283.0,4264094335.0,671164398645.0,25830824542.0,28027655267.0,10233665510.0,53819472.0,681398064155.0,1623182058.0
2024-07-19,000001.SH,20240719,56745870043659.0,43029257965449.0,5729446769749.0,4535207679173.0,1772668903143.0,0.6,1.54,13.18,13.31,1.25,399001.SZ,20240719,18652642430968.0,15856855912496.0,1294288875055.0,1124314930127.0,640964026463.0,1.0,1.75,20.36,20.9,1.99,20240719,-13983737600.0,-2.09,-5222345216.0,-0.78,-8761392384.0,-1.31,-2110476288.0,-0.32,16094216192.0,2.4,740602433300.0,28857733940.0,32378415158.0,19075349671.0,59016375.0,759677782971.0,4218710582.0,669152771500.0,25006137055.0,27002590061.0,10121224100.0,36365338.0,679273995600.0,1597150029.0
2024-07-22,000001.SH,20240722,56300533755366.0,42774821019670.0,5730342059446.0,4536920705799.0,1771206644150.0,0.6,1.53,13.07,13.21,1.24,399001.SZ,20240722,18570688945461.0,15789713483071.0,1294286276155.0,1124893029501.0,641528074737.0,0.96,1.68,20.27,20.81,1.98,20240722,-14876931584.0,-2.27,-6372040704.0,-0.97,-8504890880.0,-1.3,1787887616.0,0.27,13089042432.0,1.99,742713939268.0,30304394857.0,28187151693.0,18318026705.0,74171484.0,761031965973.0,4155785404.0,670741976743.0,24952777852.0,23430168227.0,9583459717.0,40385071.0,680325436460.0,1552119937.0
2024-07-23,000001.SH,20240723,55544468476062.0,42086625951546.0,5730334513639.0,4536901548831.0,1771181745976.0,0.63,1.61,12.9,13.03,1.22,399001.SZ,20240723,18025822293654.0,15335379372892.0,1294289393098.0,1124896592406.0,641578056468.0,0.97,1.71,19.67,20.2,1.92,20240723,-35844747008.0,-5.41,-16040709632.0,-2.42,-19804037376.0,-2.99,2855817216.0,0.43,32988930048.0,4.98,741544599301.0,28116572045.0,29278378453.0,17113921507.0,77063615.0,758658520808.0,4088502241.0,669258331996.0,24309434098.0,25775163300.0,8936884221.0,40548644.0,678195216217.0,1508637912.0
2024-07-24,000001.SH,20240724,55361509267490.0,41907372105027.0,5730363994344.0,4537042987714.0,1771291191111.0,0.65,1.67,12.85,12.99,1.22,399001.SZ,20240724,17815723117964.0,15156112191332.0,1294289403323.0,1125002580815.0,641560958931.0,0.97,1.71,19.44,19.96,1.9,20240724,-24245960192.0,-3.87,-10200363520.0,-1.63,-14045596672.0,-2.24,241647616.0,0.04,24004317184.0,3.83,739984379926.0,24507965431.0,26058689676.0,16845697298.0,84532006.0,756830077224.0,4022953865.0,668308471964.0,21165203075.0,22064599028.0,8744507469.0,46654932.0,677052979433.0,1488190408.0
2024-07-25,000001.SH,20240725,55007409190746.0,41677880723905.0,5730379038886.0,4537234763143.0,1770957031751.0,0.59,1.51,12.77,12.9,1.21,399001.SZ,20240725,17802956704006.0,15136164553553.0,1294275326611.0,1125011141547.0,641572291763.0,0.9,1.58,19.43,19.95,1.9,20240725,-11992091136.0,-2.04,-5901426432.0,-1.0,-6090664704.0,-1.03,-1969565696.0,-0.33,13961658368.0,2.37,740078516108.0,24886412565.0,24784527876.0,16532609293.0,71391871.0,756611125401.0,3983669413.0,668037336897.0,20543427340.0,20784333537.0,8592137118.0,32337063.0,676629474015.0,1477374227.0
2024-07-26,000001.SH,20240726,54909409512981.0,41747385176426.0,5731061741766.0,4538126870800.0,1771291437160.0,0.6,1.53,12.75,12.88,1.21,399001.SZ,20240726,18025278675739.0,15330874509633.0,1294292134411.0,1125027949347.0,641589099563.0,0.9,1.57,19.67,20.2,1.92,20240726,-2220125440.0,-0.37,-282237184.0,-0.05,-1937888256.0,-0.32,-3052695552.0,-0.5,5272821760.0,0.87,738714451618.0,25143059459.0,26493887231.0,16283475276.0,76557988.0,754997926894.0,3962118475.0,666210927577.0,21632648734.0,23494375751.0,8518598819.0,42778077.0,674729526396.0,1471269502.0
2024-07-29,000001.SH,20240729,55023250478703.0,41780233576269.0,5731260662080.0,4538871801553.0,1771089343842.0,0.55,1.41,12.77,12.9,1.21,399001.SZ,20240729,17847523641944.0,15196668834114.0,1294303617247.0,1125343088093.0,641712772319.0,0.82,1.43,19.48,19.98,1.9,20240729,-7441209344.0,-1.27,-1216609024.0,-0.21,-6224600320.0,-1.06,-898387968.0,-0.15,8339599360.0,1.42,739362322064.0,24177623124.0,23523297194.0,15838388662.0,62460508.0,755200710726.0,3904512169.0,667611536997.0,22069506423.0,20649146443.0,8234592537.0,39356153.0,675846129534.0,1457184763.0
2024-07-30,000001.SH,20240730,54763916416314.0,41579211336310.0,5731278693517.0,4538954799520.0,1771227155580.0,0.56,1.45,12.71,12.84,1.21,399001.SZ,20240730,17739329300341.0,15106110768808.0,1294297175027.0,1125349341038.0,641529475732.0,0.84,1.47,19.36,19.84,1.89,20240730,-13895409152.0,-2.32,-5408921344.0,-0.9,-8486487808.0,-1.42,-741384192.0,-0.12,14636793856.0,2.44,739775335240.0,24778077714.0,24358870347.0,15364764559.0,62888007.0,755140099799.0,3802214257.0,667646192697.0,22364380326.0,22316563523.0,8023648081.0,35345022.0,675669840778.0,1424958914.0
2024-07-31,000001.SH,20240731,55689019743381.0,42417949545283.0,5731286907950.0,4539002158242.0,1770864080378.0,0.89,2.28,12.93,13.06,1.23,399001.SZ,20240731,18305131389077.0,15590321781757.0,1294302442463.0,1125349285888.0,641235785539.0,1.42,2.5,19.98,20.47,1.95,20240731,20306071296.0,2.25,14518402816.0,1.61,5787668480.0,0.64,-16945434624.0,-1.88,-3360636928.0,-0.37,741896882387.0,41682325954.0,39553662001.0,15234985742.0,70137040.0,757131868129.0,3622390432.0,670773718588.0,37553433897.0,34404585240.0,8008683615.0,38885291.0,678782402203.0,1335768397.0
2024-08-01,000001.SH,20240801,55642067249911.0,42323786090576.0,5731842374454.0,4539185943585.0,1771072164747.0,0.74,1.91,12.92,13.05,1.23,399001.SZ,20240801,18135734182344.0,15450546681654.0,1294302129361.0,1125347165375.0,641231080806.0,1.07,1.88,19.79,20.27,1.93,20240801,-20598100736.0,-2.63,-8895185664.0,-1.14,-11702915072.0,-1.5,35753984.0,0.0,20562354176.0,2.63,742793992998.0,33489019778.0,32564149705.0,14453737431.0,50109030.0,757247730429.0,3406907316.0,672146998502.0,32069221439.0,30728990265.0,7749182599.0,26193228.0,679896181101.0,1279986218.0
2024-08-02,000001.SH,20240802,55176865270543.0,41939434410125.0,5731800217598.0,4539352437147.0,1771168888413.0,0.67,1.71,12.81,12.94,1.22,399001.SZ,20240802,17901083571093.0,15254654974558.0,1294302026422.0,1125351979433.0,640924415945.0,0.99,1.73,19.54,20.01,1.91,20240802,-34629769984.0,-4.79,-15948599552.0,-2.21,-18681170432.0,-2.59,1210814464.0,0.17,33418948608.0,4.63,741359830054.0,29893724044.0,31315028812.0,13801109289.0,49210082.0,755160939343.0,3303398967.0,669427644526.0,28329785080.0,31035278042.0,7412338028.0,31957456.0,676839982554.0,1255633990.0
